,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,LEAGUE_ID,MIN,OREB,ORGANIZATION_ID,PF,PLAYER_AGE,PLAYER_ID,PTS,RANK_AST,RANK_BLK,RANK_DREB,RANK_EFF,RANK_FG3A,RANK_FG3M,RANK_FG3_PCT,RANK_FGA,RANK_FGM,RANK_FG_PCT,RANK_FTA,RANK_FTM,RANK_FT_PCT,RANK_MIN,RANK_OREB,RANK_PTS,RANK_REB,RANK_STL,RANK_TOV,REB,SCHOOL_NAME,SEASON_ID,STL,TEAM_ABBREVIATION,TEAM_ID,TOV,Team_ID,id,full_name,first_name,last_name,is_active
32873,162,20,219,333,133,0.399,674,291,0.432,187,165,0.882,42,42,00,1222.0,22,,101,29.0,202331,880,,,,,,,,,,,,,,,,,,,,241,,2019-20,56,LAC,1610612746.0,113,,202331,Paul George,Paul,George,True
32903,,,,,,,,,,,,,NR,NR,00,,,,,NR,202331,,92.0,162,107,96.0,49,36,25.0,79.0,82.0,99.0,67.0,56.0,14.0,182.0,278,72.0,146.0,75,62,,,2019-20,,LAC,1610612746.0,,,202331,Paul George,Paul,George,True
33107,52,30,156,14,4,0.286,286,167,0.584,56,41,0.732,62,56,00,1025.0,111,,122,34.0,201959,379,,,,,,,,,,,,,,,,,,,,267,,2019-20,27,NYK,1610612752.0,47,,201959,Taj Gibson,Taj,Gibson,True
33132,,,,,,,,,,,,,NR,NR,00,,,,,NR,201959,,266.0,100,182,190.0,378,370,,238.0,203.0,,251.0,247.0,,221.0,33,230.0,112.0,231,221,,,2019-20,,NYK,1610612752.0,,,201959,Taj Gibson,Taj,Gibson,True
33160,49,14,126,0,0,0.0,207,116,0.56,43,33,0.767,38,17,00,579.0,33,,100,21.0,1628385,265,,,,,,,,,,,,,,,,,,,,159,,2019-20,21,SAC,1610612758.0,35,,1628385,Harry Giles III,Harry,Giles III,True
33165,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628385,,276.0,219,224,261.0,486,435,,294.0,258.0,,287.0,273.0,,315.0,204,281.0,224.0,277,282,,,2019-20,,SAC,1610612758.0,,,1628385,Harry Giles III,Harry,Giles III,True
33167,208,45,339,222,78,0.351,935,442,0.473,317,254,0.801,63,63,00,2214.0,45,,108,21.0,1628983,1216,,,,,,,,,,,,,,,,,,,,384,,2019-20,70,OKC,1610612760.0,117,,1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,True
33174,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628983,,66.0,52,26,31.0,110,114,113.0,29.0,27.0,48,23.0,20.0,64,7.0,158,26.0,46.0,36,56,,,2019-20,,OKC,1610612760.0,,,1628983,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,True
33619,93,124,639,0,0,0.0,506,353,0.698,367,228,0.621,62,62,00,2142.0,211,,196,27.0,203497,934,,,,,,,,,,,,,,,,,,,,850,,2019-20,47,UTA,1610612762.0,120,,203497,Rudy Gobert,Rudy,Gobert,True
33625,2,1,6,0,0,0.0,11,10,0.909,3,1,0.333,1,0,00,19.0,5,,0,27.0,203497,21,,,,,,,,,,,,,,,,,,,,11,,2019-20,0,GNS,1610616833.0,0,,203497,Rudy Gobert,Rudy,Gobert,True
33633,,,,,,,,,,,,,NR,NR,00,,,,,NR,203497,,180.0,4,2,9.0,486,435,,134.0,54.0,2.0,13.0,27.0,110.0,14.0,4,62.0,3.0,116,53,,,2019-20,,UTA,1610612762.0,,,203497,Rudy Gobert,Rudy,Gobert,True
33874,51,4,61,87,26,0.299,190,76,0.4,30,28,0.933,34,1,00,430.0,11,,43,24.0,1629164,206,,,,,,,,,,,,,,,,,,,,72,,2019-20,12,ATL,1610612737.0,29,,1629164,Brandon Goodwin,Brandon,Goodwin,True
33877,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629164,,270.0,364,334,336.0,260,265,,303.0,319.0,,333.0,302.0,,346.0,359,320.0,347.0,337,308,,,2019-20,,ATL,1610612737.0,,,1629164,Brandon Goodwin,Brandon,Goodwin,True
33886,215,36,338,226,68,0.301,726,314,0.433,203,137,0.675,58,58,00,1914.0,103,,116,24.0,203932,833,,,,,,,,,,,,,,,,,,,,441,,2019-20,50,ORL,1610612753.0,94,,203932,Aaron Gordon,Aaron,Gordon,True
33897,,,,,,,,,,,,,NR,NR,00,,,,,NR,203932,,62.0,77,28,60.0,108,141,145.0,64.0,77.0,96.0,58.0,75.0,104.0,41.0,41,83.0,26.0,106,85,,,2019-20,,ORL,1610612753.0,,,203932,Aaron Gordon,Aaron,Gordon,True
33954,52,12,57,288,92,0.319,438,162,0.37,103,78,0.757,34,13,00,972.0,8,,68,31.0,201569,494,,,,,,,,,,,,,,,,,,,,65,,2019-20,22,HOU,1610612745.0,36,,201569,Eric Gordon,Eric,Gordon,True
33974,,,,,,,,,,,,,NR,NR,00,,,,,NR,201569,,266.0,238,341,284.0,74,93,139.0,162.0,207.0,,148.0,146.0,,236.0,394,184.0,362.0,268,272,,,2019-20,,HOU,1610612745.0,,,201569,Eric Gordon,Eric,Gordon,True
34102,471,15,170,585,218,0.373,963,368,0.382,233,191,0.82,63,53,00,2211.0,42,,115,25.0,1628984,1145,,,,,,,,,,,,,,,,,,,,212,,2019-20,62,CHA,1610612766.0,181,,1628984,Devonte' Graham,Devonte',Graham,True
34110,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628984,,4.0,207,166,45.0,3,5,76.0,25.0,50.0,127.0,45.0,41.0,50.0,8.0,169,33.0,171.0,56,16,,,2019-20,,CHA,1610612766.0,,,1628984,Devonte' Graham,Devonte',Graham,True
34197,30,2,71,83,20,0.241,175,62,0.354,37,27,0.73,33,20,00,663.0,29,,66,26.0,1626203,171,,,,,,,,,,,,,,,,,,,,100,,2019-20,17,MIN,1610612750.0,19,,1626203,Treveon Graham,Treveon,Graham,True
34198,15,4,28,37,13,0.351,67,25,0.373,19,9,0.474,22,0,00,266.0,22,,36,26.0,1626203,72,,,,,,,,,,,,,,,,,,,,50,,2019-20,7,ATL,1610612737.0,10,,1626203,Treveon Graham,Treveon,Graham,True
34199,45,6,99,120,33,0.275,242,87,0.36,56,36,0.643,55,20,00,929.0,51,,102,26.0,1626203,243,,,,,,,,,,,,,,,,,,,,150,,2019-20,24,TOT,0.0,29,,1626203,Treveon Graham,Treveon,Graham,True
34211,,,,,,,,,,,,,NR,NR,00,,,,,NR,1626203,,294.0,329,264,307.0,208,237,,268.0,300.0,,251.0,261.0,,244.0,144,289.0,237.0,252,308,,,2019-20,,ATL,1610612737.0,,,1626203,Treveon Graham,Treveon,Graham,True
34489,79,52,174,220,88,0.4,558,263,0.471,172,128,0.744,64,22,00,1676.0,53,,141,26.0,203924,742,,,,,,,,,,,,,,,,,,,,227,,2019-20,44,DEN,1610612743.0,55,,203924,Jerami Grant,Jerami,Grant,True
34503,,,,,,,,,,,,,NR,NR,00,,,,,NR,203924,,200.0,43,161,126.0,117,96,24.0,115.0,107.0,51.0,76.0,77.0,87.0,92.0,135,98.0,155.0,130,188,,,2019-20,,DEN,1610612743.0,,,203924,Jerami Grant,Jerami,Grant,True
34605,2,0,1,0,0,0.0,2,1,0.5,0,0,0.0,2,0,00,23.0,1,,1,26.0,1627982,2,,,,,,,,,,,,,,,,,,,,2,,2019-20,0,NOP,1610612740.0,5,,1627982,Josh Gray,Josh,Gray,True
34608,,,,,,,,,,,,,NR,NR,00,,,,,NR,1627982,,458.0,461,493,498.0,486,435,,503.0,480.0,,482.0,477.0,,478.0,455,491.0,484.0,477,426,,,2019-20,,NOP,1610612740.0,,,1627982,Josh Gray,Josh,Gray,True
34763,86,29,162,299,113,0.378,425,178,0.419,44,32,0.727,61,61,00,1529.0,44,,129,32.0,201980,501,,,,,,,,,,,,,,,,,,,,206,,2019-20,76,LAL,1610612747.0,54,,201980,Danny Green,Danny,Green,True
34790,,,,,,,,,,,,,NR,NR,00,,,,,NR,201980,,195.0,105,175,182.0,69,64,66.0,168.0,190.0,,280.0,277.0,,121.0,161,179.0,176.0,28,194,,,2019-20,,LAL,1610612747.0,,,201980,Danny Green,Danny,Green,True
34810,266,33,243,129,36,0.279,316,123,0.389,83,63,0.759,43,43,00,1222.0,23,,110,30.0,203110,345,,,,,,,,,,,,,,,,,,,,266,,2019-20,59,GSW,1610612744.0,98,,203110,Draymond Green,Draymond,Green,True
34836,,,,,,,,,,,,,NR,NR,00,,,,,NR,203110,,41.0,83,84,160.0,197,227,,221.0,251.0,,185.0,183.0,,182.0,267,246.0,113.0,63,79,,,2019-20,,GSW,1610612744.0,,,203110,Draymond Green,Draymond,Green,True
34905,43,20,273,204,74,0.363,302,125,0.414,44,32,0.727,55,0,00,1130.0,75,,146,29.0,203210,356,,,,,,,,,,,,,,,,,,,,348,,2019-20,25,LAC,1610612746.0,45,,203210,JaMychal Green,JaMychal,Green,True
34922,,,,,,,,,,,,,NR,NR,00,,,,,NR,203210,,300.0,162,59,199.0,128,123,89.0,227.0,249.0,,280.0,277.0,,202.0,73,240.0,65.0,242,231,,,2019-20,,LAC,1610612746.0,,,203210,JaMychal Green,JaMychal,Green,True
34927,23,7,62,23,6,0.261,98,49,0.5,36,23,0.639,44,1,00,414.0,18,,37,26.0,1629750,127,,,,,,,,,,,,,,,,,,,,80,,2019-20,23,BOS,1610612738.0,18,,1629750,Javonte Green,Javonte,Green,True
34929,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629750,,362.0,312,331,348.0,355,352,,370.0,361.0,,307.0,331.0,,350.0,310,361.0,337.0,258,356,,,2019-20,,BOS,1610612738.0,,,1629750,Javonte Green,Javonte,Green,True
34947,20,10,67,104,34,0.327,195,75,0.385,63,49,0.778,30,2,00,553.0,14,,46,33.0,201145,233,,,,,,,,,,,,,,,,,,,,81,,2019-20,12,UTA,1610612762.0,27,,201145,Jeff Green,Jeff,Green,True
34948,12,5,23,34,14,0.412,66,41,0.621,10,8,0.8,10,0,00,201.0,9,,19,33.0,201145,104,,,,,,,,,,,,,,,,,,,,32,,2019-20,9,HOU,1610612745.0,9,,201145,Jeff Green,Jeff,Green,True
34949,32,15,90,138,48,0.348,261,116,0.444,73,57,0.781,40,2,00,755.0,23,,65,33.0,201145,337,,,,,,,,,,,,,,,,,,,,113,,2019-20,21,TOT,0.0,36,,201145,Jeff Green,Jeff,Green,True
34973,,,,,,,,,,,,,NR,NR,00,,,,,NR,201145,,338.0,207,288,279.0,190,187,,251.0,258.0,,211.0,205.0,,283.0,267,248.0,284.0,277,272,,,2019-20,,HOU,1610612745.0,,,201145,Jeff Green,Jeff,Green,True
35505,59,7,67,111,27,0.243,250,88,0.352,98,76,0.776,18,18,00,512.0,17,,27,30.0,201933,279,,,,,,,,,,,,,,,,,,,,84,,2019-20,7,DET,1610612765.0,40,,201933,Blake Griffin,Blake,Griffin,True
35533,,,,,,,,,,,,,NR,NR,00,,,,,NR,201933,,251.0,312,322,327.0,227,263,,261.0,297.0,,155.0,148.0,,327.0,323,275.0,334.0,384,253,,,2019-20,,DET,1610612765.0,,,201933,Blake Griffin,Blake,Griffin,True
35727,45,8,57,81,25,0.309,154,61,0.396,25,23,0.92,42,0,00,476.0,14,,34,25.0,1629741,170,,,,,,,,,,,,,,,,,,,,71,,2019-20,12,MEM,1610612763.0,36,,1629741,Marko Guduric,Marko,Guduric,True
35729,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629741,,294.0,293,341,354.0,264,267,,342.0,344.0,,352.0,331.0,,340.0,342,344.0,349.0,337,272,,,2019-20,,MEM,1610612763.0,,,1629741,Marko Guduric,Marko,Guduric,True
35914,0,0,0,1,0,0.0,2,1,0.5,0,0,0.0,2,0,00,4.0,0,,0,22.0,1629657,2,,,,,,,,,,,,,,,,,,,,0,,2019-20,0,SAC,1610612758.0,0,,1629657,Kyle Guy,Kyle,Guy,True
35920,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629657,,494.0,461,501,496.0,466,435,,503.0,480.0,,482.0,477.0,,509.0,474,491.0,505.0,477,488,,,2019-20,,SAC,1610612758.0,,,1629657,Kyle Guy,Kyle,Guy,True
35933,70,7,185,73,20,0.274,456,218,0.478,111,92,0.829,41,41,00,1217.0,63,,89,22.0,1629060,548,,,,,,,,,,,,,,,,,,,,248,,2019-20,34,WAS,1610612764.0,41,,1629060,Rui Hachimura,Rui,Hachimura,True
35939,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629060,,225.0,312,147,175.0,275,293,,157.0,142.0,,135.0,126.0,,184.0,93,162.0,137.0,190,249,,,2019-20,,WAS,1610612764.0,,,1629060,Rui Hachimura,Rui,Hachimura,True
36175,3,0,1,2,0,0.0,5,1,0.2,4,3,0.75,5,0,00,20.0,0,,1,24.0,1628985,5,,,,,,,,,,,,,,,,,,,,1,,2019-20,0,OKC,1610612760.0,1,,1628985,Devon Hall,Devon,Hall,True
36182,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628985,,450.0,461,493,488.0,446,435,,483.0,480.0,,444.0,437.0,,481.0,474,476.0,495.0,477,475,,,2019-20,,OKC,1610612760.0,,,1628985,Devon Hall,Devon,Hall,True
36463,0,0,1,3,2,0.667,9,4,0.444,2,2,1.0,2,0,00,13.0,0,,1,26.0,1628605,12,,,,,,,,,,,,,,,,,,,,1,,2019-20,0,MEM,1610612763.0,0,,1628605,Dusty Hannahs,Dusty,Hannahs,False
36466,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628605,,494.0,461,493,468.0,438,396,,470.0,462.0,,456.0,445.0,,495.0,474,460.0,495.0,477,488,,,2019-20,,MEM,1610612763.0,,,1628605,Dusty Hannahs,Dusty,Hannahs,False
36764,124,5,175,455,185,0.407,792,346,0.437,151,121,0.801,63,50,00,1815.0,23,,105,27.0,203501,998,,,,,,,,,,,,,,,,,,,,198,,2019-20,39,DAL,1610612742.0,61,,203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,True
36779,,,,,,,,,,,,,NR,NR,00,,,,,NR,203501,,123.0,349,158,101.0,13,9,20.0,49.0,58.0,90.0,92.0,84.0,63.0,63.0,267,54.0,187.0,160,170,,,2019-20,,DAL,1610612742.0,,,203501,Tim Hardaway Jr.,Tim,Hardaway Jr.,True
36792,450,53,324,769,271,0.352,1386,603,0.435,719,619,0.861,61,61,00,2241.0,64,,206,30.0,201935,2096,,,,,,,,,,,,,,,,,,,,388,,2019-20,106,HOU,1610612745.0,273,,201935,James Harden,James,Harden,True
36812,6,2,3,9,3,0.333,9,3,0.333,4,2,0.5,1,1,00,18.0,0,,5,30.0,201935,11,,,,,,,,,,,,,,,,,,,,3,,2019-20,1,LBN,1610616834.0,2,,201935,James Harden,James,Harden,True
36827,,,,,,,,,,,,,NR,NR,00,,,,,NR,201935,,7.0,38,31,2.0,1,1,111,1.0,2.0,92.0,1.0,1.0,24,2.0,91,1.0,45.0,3,2,,,2019-20,,HOU,1610612745.0,,,201935,James Harden,James,Harden,True
36883,48,30,153,73,27,0.37,217,112,0.516,42,24,0.571,50,38,00,1141.0,47,,120,26.0,203090,275,,,,,,,,,,,,,,,,,,,,200,,2019-20,49,LAC,1610612746.0,46,,203090,Maurice Harkless,Maurice,Harkless,True
36884,20,3,32,25,7,0.28,66,30,0.455,24,15,0.625,12,10,00,286.0,8,,28,26.0,203090,82,,,,,,,,,,,,,,,,,,,,40,,2019-20,9,NYK,1610612752.0,7,,203090,Maurice Harkless,Maurice,Harkless,True
36885,68,33,185,98,34,0.347,283,142,0.502,66,39,0.591,62,48,00,1427.0,55,,148,26.0,203090,357,,,,,,,,,,,,,,,,,,,,240,,2019-20,58,TOT,0.0,53,,203090,Maurice Harkless,Maurice,Harkless,True
36901,,,,,,,,,,,,,NR,NR,00,,,,,NR,203090,,235.0,83,147,210.0,244,234,,240.0,227.0,,228.0,251.0,,143.0,122,238.0,147.0,69,198,,,2019-20,,NYK,1610612752.0,,,203090,Maurice Harkless,Maurice,Harkless,True
36974,0,0,0,2,0,0.0,4,1,0.25,0,0,0.0,3,0,00,8.0,0,,0,22.0,1629607,2,,,,,,,,,,,,,,,,,,,,0,,2019-20,0,PHX,1610612756.0,0,,1629607,Jared Harper,Jared,Harper,True
36980,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629607,,494.0,461,501,505.0,446,435,,491.0,480.0,,482.0,477.0,,505.0,474,491.0,505.0,477,488,,,2019-20,,PHX,1610612756.0,,,1629607,Jared Harper,Jared,Harper,True
37093,107,72,282,18,0,0.0,812,471,0.58,351,231,0.658,63,2,00,1749.0,163,,146,26.0,1626149,1173,,,,,,,,,,,,,,,,,,,,445,,2019-20,39,LAC,1610612746.0,108,,1626149,Montrezl Harrell,Montrezl,Harrell,True
37107,,,,,,,,,,,,,NR,NR,00,,,,,NR,1626149,,149.0,22,57,28.0,366,435,,44.0,20.0,11.0,15.0,26.0,105.0,78.0,13,29.0,24.0,160,68,,,2019-20,,LAC,1610612746.0,,,1626149,Montrezl Harrell,Montrezl,Harrell,True
37329,118,14,137,210,70,0.333,519,218,0.42,92,75,0.815,56,55,00,1780.0,26,,116,25.0,203914,581,,,,,,,,,,,,,,,,,,,,163,,2019-20,76,DEN,1610612743.0,60,,203914,Gary Harris,Gary,Harris,True
37341,,,,,,,,,,,,,NR,NR,00,,,,,NR,203914,,130.0,219,208,190.0,124,136,131.0,127.0,142.0,,165.0,151.0,,68.0,248,148.0,215.0,28,174,,,2019-20,,DEN,1610612743.0,,,203914,Gary Harris,Gary,Harris,True
37348,130,16,212,369,152,0.412,705,332,0.471,83,62,0.747,63,63,00,1946.0,60,,138,28.0,203925,878,,,,,,,,,,,,,,,,,,,,272,,2019-20,38,BKN,1610612751.0,93,,203925,Joe Harris,Joe,Harris,True
37363,,,,,,,,,,,,,NR,NR,00,,,,,NR,203925,,115.0,191,115,93.0,33,25,15.0,68.0,60.0,52.0,185.0,188.0,,33.0,103,73.0,107.0,168,88,,,2019-20,,BKN,1610612751.0,,,203925,Joe Harris,Joe,Harris,True
37471,205,35,386,323,117,0.362,1046,494,0.472,191,154,0.806,65,65,00,2244.0,54,,148,27.0,202699,1259,,,,,,,,,,,,,,,,,,,,440,,2019-20,49,PHI,1610612755.0,97,,202699,Tobias Harris,Tobias,Harris,True
37486,,,,,,,,,,,,,NR,NR,00,,,,,NR,202699,,68.0,80,19,26.0,53,59,91.0,16.0,18.0,50.0,63.0,64.0,60.0,1.0,126,23.0,28.0,110,81,,,2019-20,,PHI,1610612755.0,,,202699,Tobias Harris,Tobias,Harris,True
37571,49,19,64,42,16,0.381,165,77,0.467,50,39,0.78,43,10,00,484.0,22,,55,26.0,1627885,209,,,,,,,,,,,,,,,,,,,,86,,2019-20,34,CHI,1610612741.0,19,,1627885,Shaquille Harrison,Shaquille,Harrison,True
37575,,,,,,,,,,,,,NR,NR,00,,,,,NR,1627885,,276.0,168,329,300.0,323,305,,330.0,316.0,,267.0,251.0,,338.0,278,318.0,330.0,190,351,,,2019-20,,CHI,1610612741.0,,,1627885,Shaquille Harrison,Shaquille,Harrison,True
37612,94,21,316,325,111,0.342,481,200,0.416,91,68,0.747,57,14,00,1563.0,54,,144,25.0,1628404,579,,,,,,,,,,,,,,,,,,,,370,,2019-20,59,NOP,1610612740.0,65,,1628404,Josh Hart,Josh,Hart,True
37621,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628404,,179.0,151,35,125.0,51,68,124.0,147.0,164.0,,169.0,175.0,,115.0,126,150.0,51.0,63,154,,,2019-20,,NOP,1610612740.0,,,1628404,Josh Hart,Josh,Hart,True
37623,18,12,61,5,0,0.0,67,44,0.657,28,19,0.679,23,2,00,266.0,29,,41,21.0,1628392,107,,,,,,,,,,,,,,,,,,,,90,,2019-20,9,HOU,1610612745.0,16,,1628392,Isaiah Hartenstein,Isaiah,Hartenstein,True
37628,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628392,,385.0,238,334,342.0,417,435,,393.0,368.0,,340.0,346.0,,391.0,223,371.0,323.0,368,369,,,2019-20,,HOU,1610612745.0,,,1628392,Isaiah Hartenstein,Isaiah,Hartenstein,True
37716,1,0,8,2,0,0.0,6,1,0.167,4,3,0.75,3,0,00,21.0,0,,3,39.0,2617,5,,,,,,,,,,,,,,,,,,,,8,,2019-20,0,MIA,1610612748.0,0,,2617,Udonis Haslem,Udonis,Haslem,True
37751,,,,,,,,,,,,,NR,NR,00,,,,,NR,2617,,476.0,461,443,468.0,446,435,,480.0,480.0,,444.0,437.0,,480.0,474,476.0,453.0,477,488,,,2019-20,,MIA,1610612748.0,,,2617,Udonis Haslem,Udonis,Haslem,True
38304,51,53,141,4,1,0.25,235,155,0.66,173,109,0.63,56,12,00,951.0,82,,142,19.0,1629637,420,,,,,,,,,,,,,,,,,,,,223,,2019-20,23,NOP,1610612740.0,41,,1629637,Jaxson Hayes,Jaxson,Hayes,True
38308,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629637,,270.0,38,198,182.0,425,408,,273.0,212.0,,75.0,97.0,108,240.0,63,210.0,159.0,258,249,,,2019-20,,NOP,1610612740.0,,,1629637,Jaxson Hayes,Jaxson,Hayes,True
38339,185,20,249,189,74,0.392,607,305,0.502,111,94,0.847,45,45,00,1501.0,45,,81,29.0,202330,778,,,,,,,,,,,,,,,,,,,,294,,2019-20,35,BOS,1610612738.0,79,,202330,Gordon Hayward,Gordon,Hayward,True
38359,,,,,,,,,,,,,NR,NR,00,,,,,NR,202330,,78.0,162,79,77.0,144,123,42.0,99.0,80.0,27.0,135.0,122.0,,129.0,158,90.0,91.0,185,115,,,2019-20,,BOS,1610612738.0,,,202330,Gordon Hayward,Gordon,Hayward,True
38919,43,32,82,31,6,0.194,120,61,0.508,33,17,0.515,29,2,00,412.0,32,,55,29.0,203089,145,,,,,,,,,,,,,,,,,,,,114,,2019-20,16,CLE,1610612739.0,21,,203089,John Henson,John,Henson,True
38920,11,10,34,5,2,0.4,51,34,0.667,13,6,0.462,11,6,00,188.0,14,,23,29.0,203089,76,,,,,,,,,,,,,,,,,,,,48,,2019-20,8,DET,1610612765.0,15,,203089,John Henson,John,Henson,True
38921,54,42,116,36,8,0.222,171,95,0.556,46,23,0.5,40,8,00,600.0,46,,78,29.0,203089,221,,,,,,,,,,,,,,,,,,,,162,,2019-20,24,TOT,0.0,36,,203089,John Henson,John,Henson,True
38939,,,,,,,,,,,,,NR,NR,00,,,,,NR,203089,,259.0,58,239,263.0,333,342,,324.0,288.0,,274.0,331.0,,312.0,155,306.0,218.0,252,272,,,2019-20,,DET,1610612765.0,,,203089,John Henson,John,Henson,True
38981,0,0,5,1,0,0.0,5,1,0.2,2,2,1.0,4,0,00,11.0,2,,6,23.0,1629608,4,,,,,,,,,,,,,,,,,,,,7,,2019-20,1,TOR,1610612761.0,1,,1629608,Dewan Hernandez,Dewan,Hernandez,True
38986,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629608,,494.0,461,457,474.0,466,435,,483.0,480.0,,456.0,445.0,,499.0,445,482.0,455.0,451,475,,,2019-20,,TOR,1610612761.0,,,1629608,Dewan Hernandez,Dewan,Hernandez,True
38990,22,5,71,60,15,0.25,110,38,0.345,25,16,0.64,34,0,00,422.0,24,,29,24.0,1627823,107,,,,,,,,,,,,,,,,,,,,95,,2019-20,5,DEN,1610612743.0,18,,1627823,Juancho Hernangomez,Juancho,Hernangomez,True
38991,18,4,83,69,29,0.42,137,62,0.453,46,28,0.609,14,14,00,411.0,19,,35,24.0,1627823,181,,,,,,,,,,,,,,,,,,,,102,,2019-20,14,MIN,1610612750.0,14,,1627823,Juancho Hernangomez,Juancho,Hernangomez,True
38992,40,9,154,129,44,0.341,247,100,0.405,71,44,0.62,48,14,00,834.0,43,,64,24.0,1627823,288,,,,,,,,,,,,,,,,,,,,197,,2019-20,19,TOT,0.0,32,,1627823,Juancho Hernangomez,Juancho,Hernangomez,True
39001,,,,,,,,,,,,,NR,NR,00,,,,,NR,1627823,,313.0,276,186,270.0,197,204,,265.0,276.0,,220.0,239.0,,267.0,166,270.0,189.0,292,295,,,2019-20,,MIN,1610612750.0,,,1627823,Juancho Hernangomez,Juancho,Hernangomez,True
39008,29,7,91,22,5,0.227,139,74,0.532,59,37,0.627,31,0,00,375.0,43,,32,25.0,1626195,190,,,,,,,,,,,,,,,,,,,,134,,2019-20,10,CHA,1610612766.0,30,,1626195,Willy Hernangomez,Willy,Hernangomez,True
39013,,,,,,,,,,,,,NR,NR,00,,,,,NR,1626195,,349.0,312,284,310.0,360,360,,348.0,323.0,,245.0,256.0,,358.0,166,326.0,255.0,355,303,,,2019-20,,CHA,1610612766.0,,,1626195,Willy Hernangomez,Willy,Hernangomez,True
39063,91,7,173,253,99,0.391,532,220,0.414,79,66,0.835,47,6,00,1280.0,14,,59,20.0,1629639,605,,,,,,,,,,,,,,,,,,,,187,,2019-20,30,MIA,1610612748.0,72,,1629639,Tyler Herro,Tyler,Herro,True
39067,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629639,,184.0,312,162,215.0,95,86,43,122.0,140.0,,194.0,179.0,,168.0,342,137.0,197.0,215,136,,,2019-20,,MIA,1610612748.0,,,1629639,Tyler Herro,Tyler,Herro,True
39087,1,0,2,8,0,0.0,11,1,0.091,0,0,0.0,7,0,00,20.0,0,,1,23.0,1628987,2,,,,,,,,,,,,,,,,,,,,2,,2019-20,0,OKC,1610612760.0,0,,1628987,Kevin Hervey,Kevin,Hervey,True
39094,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628987,,476.0,461,480,514.0,399,435,,462.0,480.0,,482.0,477.0,,481.0,474,491.0,484.0,477,488,,,2019-20,,OKC,1610612760.0,,,1628987,Kevin Hervey,Kevin,Hervey,True
39149,42,9,136,64,21,0.328,189,81,0.429,51,42,0.824,47,4,00,767.0,26,,92,25.0,1626209,225,,,,,,,,,,,,,,,,,,,,162,,2019-20,28,POR,1610612757.0,37,,1626209,Mario Hezonja,Mario,Hezonja,True
39155,,,,,,,,,,,,,NR,NR,00,,,,,NR,1626209,,305.0,276,210,283.0,298,285,,304.0,306.0,,263.0,244.0,,280.0,248,303.0,218.0,222,266,,,2019-20,,POR,1610612757.0,,,1626209,Mario Hezonja,Mario,Hezonja,True
39245,197,17,249,618,244,0.395,1062,456,0.429,131,112,0.855,64,44,00,2045.0,57,,150,27.0,1627741,1268,,,,,,,,,,,,,,,,,,,,306,,2019-20,60,SAC,1610612758.0,150,,1627741,Buddy Hield,Buddy,Hield,True
39255,,,,,,,,,,,,,NR,NR,00,,,,,NR,1627741,,72.0,181,79,46.0,2,2,37,15.0,26.0,100,109.0,93.0,29.0,24.0,113,22.0,87.0,61,31,,,2019-20,,SAC,1610612758.0,,,1627741,Buddy Hield,Buddy,Hield,True
39432,151,4,109,152,73,0.48,336,178,0.53,83,69,0.831,52,0,00,1103.0,45,,75,33.0,201588,498,,,,,,,,,,,,,,,,,,,,154,,2019-20,42,MIL,1610612749.0,49,,201588,George Hill,George,Hill,True
39461,,,,,,,,,,,,,NR,NR,00,,,,,NR,201588,,100.0,364,249,169.0,174,128,1.0,206.0,190.0,,185.0,173.0,,208.0,158,181.0,233.0,143,211,,,2019-20,,MIL,1610612749.0,,,201588,George Hill,George,Hill,True
39571,94,7,120,147,56,0.381,233,96,0.412,38,26,0.684,48,3,00,901.0,24,,73,28.0,203524,274,,,,,,,,,,,,,,,,,,,,144,,2019-20,31,MEM,1610612763.0,40,,203524,Solomon Hill,Solomon,Hill,True
39572,4,5,7,9,3,0.333,15,4,0.267,4,4,1.0,6,1,00,91.0,3,,5,28.0,203524,15,,,,,,,,,,,,,,,,,,,,10,,2019-20,5,MIA,1610612748.0,7,,203524,Solomon Hill,Solomon,Hill,True
